exper_data_id	pop_label	data_group_name	date_str	time_str	temperature	rel_humidity	env_label	area.F
Inbreds_r2-20120805_104136	A6140L324	Inbreds_r2	20120805	104136	24.75	51.5	NaCl	0.073990865625
Inbreds_r2-20120805_110755	A6140L324	Inbreds_r2	20120805	110755	24.85	50.5	NGM	0.106565841059603
Inbreds_r2-20120805_113344	A6140L135	Inbreds_r2	20120805	113344	24.95	50	NaCl	0.0881729710451977
Inbreds_r2-20120805_120043	A6140L135	Inbreds_r2	20120805	120043	25	49	NGM	0.121271981528662
Inbreds_r2-20120805_122702	GA450L16	Inbreds_r2	20120805	122702	25.05	48	NaCl	0.0734741757668712
Inbreds_r2-20120805_125439	GA450L16	Inbreds_r2	20120805	125439	25.15	47.5	NGM	0.112169225772323
Inbreds_r2-20120805_132040	A6140L290	Inbreds_r2	20120805	132040	25.2	47	NGM	0.112635245079663
Inbreds_r2-20120805_134648	A6140L290	Inbreds_r2	20120805	134648	25.2	47	NaCl	0.0921505668246446
Inbreds_r2-20120805_153223	GA250L22	Inbreds_r2	20120805	153223	25.15	48	NGM	0.123411956704981
Inbreds_r2-20120805_155935	GA250L22	Inbreds_r2	20120805	155935	25.1	48	NaCl	0.0814045088868101
Inbreds_r2-20120805_162531	GA250L21	Inbreds_r2	20120805	162531	25.15	48.5	NGM	0.132516818576389
Inbreds_r2-20120805_165324	GA250L21	Inbreds_r2	20120805	165324	25.2	48.5	NaCl	0.0956217694174757
Inbreds_r2-20120805_171904	GA250L30	Inbreds_r2	20120805	171904	25.2	47.5	NaCl	0.0760619696828358
Inbreds_r2-20120805_174503	GA250L30	Inbreds_r2	20120805	174503	25.2	47.5	NGM	0.114315472367656
Inbreds_r2-20120805_181158	GA150L34	Inbreds_r2	20120805	181158	25.2	48.5	NaCl	0.0809066555555556
Inbreds_r2-20120805_183945	GA150L34	Inbreds_r2	20120805	183945	25.15	49.5	NGM	0.117090705830389
Inbreds_r2-20120805_190743	A6140L251	Inbreds_r2	20120805	190743	25.15	50	NGM	0.104842180722892
Inbreds_r2-20120805_193432	A6140L251	Inbreds_r2	20120805	193432	25.2	50	NaCl	0.0885331697080292
Inbreds_r2-20120806_090940	GA450L24	Inbreds_r2	20120806	90940	24.7	54	NaCl	0.0727234988962472
Inbreds_r2-20120806_093655	GA450L24	Inbreds_r2	20120806	93655	25.1	51	NGM	0.0929355364120781
Inbreds_r2-20120806_100347	A6140L234	Inbreds_r2	20120806	100347	25.15	49.5	NGM	0.0706992722841226
Inbreds_r2-20120806_103108	A6140L234	Inbreds_r2	20120806	103108	25.3	48	NaCl	0.059735098265896
Inbreds_r2-20120806_105946	GA450L29	Inbreds_r2	20120806	105946	25.5	47.5	NaCl	0.0749159184115523
Inbreds_r2-20120806_112522	GA450L29	Inbreds_r2	20120806	112522	25.7	47	NGM	0.124736959760274
Inbreds_r2-20120806_121900	A6140L273	Inbreds_r2	20120806	121900	26.05	45.5	NGM	0.105469001920615
Inbreds_r2-20120806_125104	A6140L258	Inbreds_r2	20120806	125104	26.15	45	NaCl	0.0791387444589309
Inbreds_r2-20120806_131733	A6140L258	Inbreds_r2	20120806	131733	26.2	45.5	NGM	0.101484785456188
Inbreds_r2-20120806_145621	GA150L39	Inbreds_r2	20120806	145621	24.6	46.5	NGM	0.100855994299674
Inbreds_r2-20120806_152241	GA150L39	Inbreds_r2	20120806	152241	24.3	47	NaCl	0.0780248577586207
Inbreds_r2-20120806_155517	GA250L29	Inbreds_r2	20120806	155517	24.3	49	NaCl	0.0889781776541096
Inbreds_r2-20120806_162449	GA250L29	Inbreds_r2	20120806	162449	24.4	51	NGM	0.128262252118644
Inbreds_r2-20120806_165130	GA450L10	Inbreds_r2	20120806	165130	24.35	51.5	NaCl	0.0753803938202247
Inbreds_r2-20120806_171903	GA450L10	Inbreds_r2	20120806	171903	24.4	52.5	NGM	0.124115527573529
Inbreds_r2-20120807_081616	GA250L1	Inbreds_r2	20120807	81616	23.55	55	NGM	0.114531084656085
Inbreds_r2-20120807_084247	GA250L1	Inbreds_r2	20120807	84247	23.75	54.5	NaCl	0.0767417809315866
Inbreds_r2-20120807_090925	A6140L120	Inbreds_r2	20120807	90925	23.65	53	NGM	0.0952723005
Inbreds_r2-20120807_093536	A6140L120	Inbreds_r2	20120807	93536	23.65	54	NaCl	0.0766536139088729
Inbreds_r2-20120807_100250	GA250L11	Inbreds_r2	20120807	100250	24.2	54.5	NaCl	0.0870185970755483
Inbreds_r2-20120807_104454	GA250L11	Inbreds_r2	20120807	104454	24.8	53.5	NGM	0.127342285882353
Inbreds_r2-20120807_112137	GA150L27	Inbreds_r2	20120807	112137	25.15	53.5	NaCl	0.0707844080370943
Inbreds_r2-20120807_114731	GA150L27	Inbreds_r2	20120807	114731	24.95	51.5	NGM	0.100345805518617
Inbreds_r2-20120807_121323	GA150L17	Inbreds_r2	20120807	121323	24.6	50	NGM	0.117061321664465
Inbreds_r2-20120807_124251	GA150L17	Inbreds_r2	20120807	124251	24.2	50.5	NaCl	0.0817212457962413
Inbreds_r2-20120807_150700	GA150L3	Inbreds_r2	20120807	150700	24.55	54.5	NGM	0.0936682524271845
Inbreds_r2-20120807_153450	GA150L3	Inbreds_r2	20120807	153450	24.5	54.5	NaCl	0.0869799613686534
Inbreds_r2-20120807_161331	GA250L28	Inbreds_r2	20120807	161331	24.2	50.5	NGM	0.126882532522624
Inbreds_r2-20120807_164221	GA250L28	Inbreds_r2	20120807	164221	24.1	54.5	NaCl	0.0995575130952381
Inbreds_r2-20120807_170823	GA250L3	Inbreds_r2	20120807	170823	24.35	58	NGM	0.136694452167414
Inbreds_r2-20120807_173411	GA250L3	Inbreds_r2	20120807	173411	24.8	55.5	NaCl	0.0915225898373984
Inbreds_r2-20120807_185553	A6140L63	Inbreds_r2	20120807	185553	24.3	52.5	NGM	0.110585722129784
Inbreds_r2-20120807_193232	A6140L63	Inbreds_r2	20120807	193232	24.6	55.5	NaCl	0.0874628552354181
Inbreds_r2-20120808_101037	A6140L123	Inbreds_r2	20120808	101037	24.6	57	NaCl	0.0768826288056206
Inbreds_r2-20120808_103947	A6140L123	Inbreds_r2	20120808	103947	24.8	54	NGM	0.0988886637931034
Inbreds_r2-20120808_110606	A6140L176	Inbreds_r2	20120808	110606	25	51	NGM	0.0812309899866489
Inbreds_r2-20120808_113256	A6140L176	Inbreds_r2	20120808	113256	24.85	50.5	NaCl	0.0758850867697595
Inbreds_r2-20120808_115917	GA250L14	Inbreds_r2	20120808	115917	24.7	50	NaCl	0.0886845153333333
Inbreds_r2-20120808_125530	GA250L14	Inbreds_r2	20120808	125530	25.1	47.5	NGM	0.13407219872814
Inbreds_r2-20120808_132136	A6140L124	Inbreds_r2	20120808	132136	25.05	45	NGM	0.108789226368159
Inbreds_r2-20120808_134743	A6140L124	Inbreds_r2	20120808	134743	24.95	44	NaCl	0.07958705
Inbreds_r2-20120808_141415	GA450L3	Inbreds_r2	20120808	141415	25.1	43	NaCl	0.0927087679012346
Inbreds_r2-20120808_145005	GA450L3	Inbreds_r2	20120808	145005	24.95	41.5	NGM	0.139834742636746
Inbreds_r2-20120808_154859	A6140L112	Inbreds_r2	20120808	154859	24.9	41	NaCl	0.0816145198598131
Inbreds_r2-20120808_161522	A6140L112	Inbreds_r2	20120808	161522	25.15	40.5	NGM	0.105395451183432
Inbreds_r2-20120808_164154	GA250L23	Inbreds_r2	20120808	164154	25.4	40	NaCl	0.0801757977725674
Inbreds_r2-20120808_171211	GA250L23	Inbreds_r2	20120808	171211	25.3	50	NGM	0.106092798809524
Inbreds_r2-20120808_174104	GA150L20	Inbreds_r2	20120808	174104	24.95	49.5	NaCl	0.0645565607476636
Inbreds_r2-20120808_180805	GA150L20	Inbreds_r2	20120808	180805	24.75	50.5	NGM	0.12042350617284
Inbreds_r2-20120808_183457	A6140L250	Inbreds_r2	20120808	183457	24.9	50.5	NaCl	0.0997579273661042
Inbreds_r2-20120808_190103	A6140L250	Inbreds_r2	20120808	190103	24.9	49	NGM	0.138604976515152
Inbreds_r2-20120808_192707	GA150L36	Inbreds_r2	20120808	192707	25.2	52	NGM	0.122588376691729
Inbreds_r2-20120808_195249	GA150L36	Inbreds_r2	20120808	195249	24.95	53.5	NaCl	0.0878875789074355
Inbreds_r2-20120809_100101	GA150L11	Inbreds_r2	20120809	100101	25.5	47.5	NaCl	0.0773761425211665
Inbreds_r2-20120809_102721	GA150L11	Inbreds_r2	20120809	102721	25.5	46.5	NGM	0.120327763297872
Inbreds_r2-20120809_105328	A6140L225	Inbreds_r2	20120809	105328	25.6	45.5	NaCl	0.0780875355987055
Inbreds_r2-20120809_111915	A6140L225	Inbreds_r2	20120809	111915	25.9	44	NGM	0.105162242182514
Inbreds_r2-20120809_114541	GA150L21	Inbreds_r2	20120809	114541	25.45	44.5	NGM	0.123850938793103
Inbreds_r2-20120809_121313	GA150L21	Inbreds_r2	20120809	121313	24.55	47	NaCl	0.0901900933165195
Inbreds_r2-20120809_123904	GA450L1	Inbreds_r2	20120809	123904	24	51	NGM	0.124949549062049
Inbreds_r2-20120809_131113	GA450L1	Inbreds_r2	20120809	131113	24.3	56	NaCl	0.0791325988725065
Inbreds_r2-20120809_133828	A6140L233	Inbreds_r2	20120809	133828	24.95	58	NaCl	0.0991349798413747
Inbreds_r2-20120809_140415	A6140L233	Inbreds_r2	20120809	140415	25.35	55	NGM	0.126178213620489
Inbreds_r2-20120809_145416	GA250L9	Inbreds_r2	20120809	145416	25.4	59	NGM	0.107711236201299
Inbreds_r2-20120809_152003	GA250L9	Inbreds_r2	20120809	152003	25.6	53	NaCl	0.0704844054276316
Inbreds_r2-20120809_154632	A6140L294	Inbreds_r2	20120809	154632	25.55	57.5	NGM	0.0877198505747126
Inbreds_r2-20120809_161230	A6140L294	Inbreds_r2	20120809	161230	25.4	59	NaCl	0.0764684735915493
Inbreds_r2-20120809_164108	A6140L188	Inbreds_r2	20120809	164108	25.45	58.5	NaCl	0.0778701600660066
Inbreds_r2-20120809_171004	A6140L188	Inbreds_r2	20120809	171004	25.5	60	NGM	0.104027215800274
Inbreds_r2-20120809_174448	GA150L12	Inbreds_r2	20120809	174448	25.55	56.5	NaCl	0.0850751599552573
Inbreds_r2-20120809_181145	GA150L12	Inbreds_r2	20120809	181145	25.45	54.5	NGM	0.121840639188495
Inbreds_r2-20120810_085622	A6140L247	Inbreds_r2	20120810	85622	24.25	65.5	NaCl	0.0800173301127214
Inbreds_r2-20120810_092247	A6140L247	Inbreds_r2	20120810	92247	24.65	62	NGM	0.101870556846473
Inbreds_r2-20120810_094842	A6140L226	Inbreds_r2	20120810	94842	24.6	62	NGM	0.102940570532915
Inbreds_r2-20120810_101438	A6140L226	Inbreds_r2	20120810	101438	24.7	64	NaCl	0.0773258745387454
Inbreds_r2-20120810_104038	GA450L26	Inbreds_r2	20120810	104038	24.8	60.5	NGM	0.145336625832224
Inbreds_r2-20120810_110639	GA450L26	Inbreds_r2	20120810	110639	24.9	60.5	NaCl	0.0968218096623981
Inbreds_r2-20120810_113439	GA250L8	Inbreds_r2	20120810	113439	25	60	NaCl	0.110076707792208
Inbreds_r2-20120810_120616	GA250L8	Inbreds_r2	20120810	120616	24.75	61	NGM	0.136155751143641
Inbreds_r2-20120810_141049	GA250L2	Inbreds_r2	20120810	141049	24.35	49.5	NGM	0.138156019298246
Inbreds_r2-20120810_143642	GA250L2	Inbreds_r2	20120810	143642	24.65	51.5	NaCl	0.107214892653578
Inbreds_r2-20120810_150332	GA450L30	Inbreds_r2	20120810	150332	25.3	52	NaCl	0.101016235336538
Inbreds_r2-20120810_152923	GA450L30	Inbreds_r2	20120810	152923	25.6	52	NGM	0.132578094329897
Inbreds_r2-20120810_155758	GA450L28	Inbreds_r2	20120810	155758	25.45	51.5	NGM	0.114358909340659
Inbreds_r2-20120810_162405	GA450L28	Inbreds_r2	20120810	162405	25.5	50.5	NaCl	0.0817055045977012
Inbreds_r2-20120810_165012	A6140L252	Inbreds_r2	20120810	165012	25.7	50	NGM	0.108850218259629
Inbreds_r2-20120810_171729	A6140L252	Inbreds_r2	20120810	171729	26.3	47	NaCl	0.0826032205029014
Inbreds_r2-20120810_174341	A6140L168	Inbreds_r2	20120810	174341	26.3	46	NaCl	0.0718443805755396
Inbreds_r2-20120810_180938	A6140L168	Inbreds_r2	20120810	180938	26	46.5	NGM	0.107367245731707
Inbreds_r2-20120810_183550	GA450L8	Inbreds_r2	20120810	183550	25.85	48	NaCl	0.0745398441127695
Inbreds_r2-20120810_190145	GA450L8	Inbreds_r2	20120810	190145	26.1	49	NGM	0.10819253202562
Inbreds_r2-20120811_100002	A6140L179	Inbreds_r2	20120811	100002	25.55	59.5	NaCl	0.0884927250673854
Inbreds_r2-20120811_102649	A6140L179	Inbreds_r2	20120811	102649	25.85	58	NGM	0.127791657524613
Inbreds_r2-20120811_105309	GA150L2	Inbreds_r2	20120811	105309	26	56	NGM	0.108818411290323
Inbreds_r2-20120811_111920	GA150L2	Inbreds_r2	20120811	111920	26.4	56	NaCl	0.0838231181034483
Inbreds_r2-20120811_114627	GA150L19	Inbreds_r2	20120811	114627	26.4	54	NGM	0.110403330847724
Inbreds_r2-20120811_121218	GA150L19	Inbreds_r2	20120811	121218	26.4	52	NaCl	0.0715518855932203
Inbreds_r2-20120811_123916	GA150L15	Inbreds_r2	20120811	123916	26.4	52	NGM	0.110968561195104
Inbreds_r2-20120811_130807	GA150L15	Inbreds_r2	20120811	130807	26.5	50.5	NaCl	0.0801968063973064
Inbreds_r2-20120811_140157	A6140L157	Inbreds_r2	20120811	140157	25.3	47.5	NGM	0.103274891805378
Inbreds_r2-20120811_143202	A6140L157	Inbreds_r2	20120811	143202	24.9	50.5	NaCl	0.0757583253424658
Inbreds_r2-20120812_095233	GA150L16	Inbreds_r2	20120812	95233	24	56	NaCl	0.0846317414578588
Inbreds_r2-20120812_102328	A6140L217	Inbreds_r2	20120812	102328	24.2	58	NaCl	0.0788381275787188
Inbreds_r2-20120812_104930	A6140L217	Inbreds_r2	20120812	104930	24.65	59	NGM	0.100985066921606
Inbreds_r2-20120812_114210	GA250L5	Inbreds_r2	20120812	114210	25.2	55	NaCl	0.0992123503325942
Inbreds_r2-20120812_120931	GA250L5	Inbreds_r2	20120812	120931	25.2	54.5	NGM	0.12734272556391
Inbreds_r2-20120812_123637	GA250L16	Inbreds_r2	20120812	123637	25.1	53.5	NGM	0.131441440359477
Inbreds_r2-20120812_130545	GA250L16	Inbreds_r2	20120812	130545	25	51	NaCl	0.0903764809451219
Inbreds_r2-20120812_133513	A6140L201	Inbreds_r2	20120812	133513	25.3	53	NaCl	0.0938934612831858
Inbreds_r2-20120812_140539	A6140L201	Inbreds_r2	20120812	140539	25.4	52.5	NGM	0.104218356291391
Inbreds_r2-20120812_143801	A6140L239	Inbreds_r2	20120812	143801	25.05	52	NaCl	0.0776338632075472
Inbreds_r2-20120812_150352	A6140L239	Inbreds_r2	20120812	150352	25.15	53.5	NGM	0.100518679230769
Inbreds_r2-20120812_152947	A6140L153	Inbreds_r2	20120812	152947	25	53	NGM	0.102010481825525
Inbreds_r2-20120812_155537	A6140L153	Inbreds_r2	20120812	155537	24.9	53	NaCl	0.0770293743842365
Inbreds_r2-20120812_162153	GA450L18	Inbreds_r2	20120812	162153	24.9	51.5	NGM	0.130840909554731
Inbreds_r2-20120812_164741	GA450L18	Inbreds_r2	20120812	164741	24.7	52.5	NaCl	0.0855953256274769
Inbreds_r2-20120812_171425	GA450L5	Inbreds_r2	20120812	171425	24.85	54.5	NGM	0.124453921460177
Inbreds_r2-20120812_174220	GA450L5	Inbreds_r2	20120812	174220	25	54	NaCl	0.0880846950105411
Inbreds_r2-20120813_100423	GA150L14	Inbreds_r2	20120813	100423	25.05	60.5	NGM	0.11849687755102
Inbreds_r2-20120813_103042	GA150L14	Inbreds_r2	20120813	103042	25.1	59.5	NaCl	0.0818266482254697
Inbreds_r2-20120813_105910	A6140L125	Inbreds_r2	20120813	105910	25.1	57	NGM	0.112385394833948
Inbreds_r2-20120813_112458	A6140L125	Inbreds_r2	20120813	112458	25.3	56.5	NaCl	0.0958083280542986
Inbreds_r2-20120813_115215	A6140L246	Inbreds_r2	20120813	115215	25.55	56.5	NGM	0.089789686888454
Inbreds_r2-20120813_121932	A6140L246	Inbreds_r2	20120813	121932	25.65	56	NaCl	0.0773410677777778
Inbreds_r2-20120813_131116	GA150L5	Inbreds_r2	20120813	131116	25.3	60.5	NaCl	0.0742743463281958
Inbreds_r2-20120813_141434	A6140L253	Inbreds_r2	20120813	141434	25.05	59	NGM	0.105661709930314
Inbreds_r2-20120813_144323	A6140L253	Inbreds_r2	20120813	144323	25.3	58	NaCl	0.0707549277108434
Inbreds_r2-20120813_150920	A6140L142	Inbreds_r2	20120813	150920	25.5	57	NGM	0.117244391089109
Inbreds_r2-20120813_153539	A6140L142	Inbreds_r2	20120813	153539	25.2	54.5	NaCl	0.0708523964941569
Inbreds_r2-20120813_160346	GA150L1	Inbreds_r2	20120813	160346	24.8	52.5	NGM	0.119338120033113
Inbreds_r2-20120813_163204	GA150L1	Inbreds_r2	20120813	163204	24.65	54.5	NaCl	0.0721409759933775
Inbreds_r2-20120813_165805	GA450L11	Inbreds_r2	20120813	165805	24.5	60.5	NGM	0.129262426651736
Inbreds_r2-20120813_172858	GA450L11	Inbreds_r2	20120813	172858	24.55	63	NaCl	0.0868575990168539
Inbreds_r2-20120813_175509	A6140L331	Inbreds_r2	20120813	175509	24.55	62.5	NGM	0.0924215062240664
Inbreds_r2-20120813_182132	A6140L331	Inbreds_r2	20120813	182132	24.65	64.5	NaCl	0.0733012657534247
Inbreds_r2-20120814_094650	GA450L4	Inbreds_r2	20120814	94650	24.55	67	NGM	0.153357361079865
Inbreds_r2-20120814_101430	GA450L4	Inbreds_r2	20120814	101430	24.85	67	NaCl	0.0890884565627951
Inbreds_r2-20120814_104045	A6140L158	Inbreds_r2	20120814	104045	25.1	65	NGM	0.118249574750831
Inbreds_r2-20120814_110638	A6140L158	Inbreds_r2	20120814	110638	25.3	65.5	NaCl	0.0826707108540925
Inbreds_r2-20120814_113301	A6140L264	Inbreds_r2	20120814	113301	25.3	64	NaCl	0.081180408543264
Inbreds_r2-20120814_115914	A6140L264	Inbreds_r2	20120814	115914	24.85	59.5	NGM	0.123249679533214
Inbreds_r2-20120814_122512	A6140L185	Inbreds_r2	20120814	122512	24.25	58	NaCl	0.0872493878116344
Inbreds_r2-20120814_125129	A6140L185	Inbreds_r2	20120814	125129	24	58	NGM	0.106537736654804
Inbreds_r2-20120814_160326	A6140L28	Inbreds_r2	20120814	160326	24.65	66	NGM	0.111005679375454
Inbreds_r2-20120814_163006	A6140L28	Inbreds_r2	20120814	163006	24.85	61.5	NaCl	0.0815642255581216
Inbreds_r2-20120814_165620	GA150L31	Inbreds_r2	20120814	165620	24.85	61.5	NaCl	0.0816181913043478
Inbreds_r2-20120814_172206	GA150L31	Inbreds_r2	20120814	172206	24.95	65	NGM	0.124164107536765
Inbreds_r2-20120814_174813	A6140L56	Inbreds_r2	20120814	174813	25.1	65	NaCl	0.0807682591304348
Inbreds_r2-20120814_181447	A6140L56	Inbreds_r2	20120814	181447	23.9	61	NGM	0.102185070434783
Inbreds_r2-20120815_085332	A6140L353	Inbreds_r2	20120815	85332	24.2	63.5	NGM	0.0901753044605809
Inbreds_r2-20120815_091934	A6140L353	Inbreds_r2	20120815	91934	24.4	63.5	NaCl	0.0577497379807692
Inbreds_r2-20120815_094544	A6140L175	Inbreds_r2	20120815	94544	24.3	63	NGM	0.115261032273603
Inbreds_r2-20120815_101204	A6140L175	Inbreds_r2	20120815	101204	24.25	65.5	NaCl	0.078318384057971
Inbreds_r2-20120815_103911	GA150L13	Inbreds_r2	20120815	103911	24.55	66	NGM	0.13093561774744
Inbreds_r2-20120815_110529	GA150L13	Inbreds_r2	20120815	110529	24.8	66	NaCl	0.0838028295638126
Inbreds_r2-20120815_140244	GA150L37	Inbreds_r2	20120815	140244	24.9	62.5	NGM	0.13009141097561
Inbreds_r2-20120815_143059	GA150L37	Inbreds_r2	20120815	143059	25.15	60.5	NaCl	0.0758813412438625
Inbreds_r2-20120815_145716	A6140L337	Inbreds_r2	20120815	145716	25.1	56	NGM	0.126734102054795
Inbreds_r2-20120815_152422	A6140L337	Inbreds_r2	20120815	152422	24.9	53.5	NaCl	0.0842021715006305
Inbreds_r2-20120815_155017	GA150L32	Inbreds_r2	20120815	155017	25	52.5	NGM	0.107781530534351
Inbreds_r2-20120815_161608	GA150L32	Inbreds_r2	20120815	161608	24.8	52	NaCl	0.0734022175572519
Inbreds_r2-20130616_164943	A6140L50	Inbreds_r2	20130616	164943	23.6	53	NGM	0.0763420485611511
Inbreds_r2-20130616_171553	A6140L50	Inbreds_r2	20130616	171553	23.7	52.5	NaCl	0.0720816741935484
Inbreds_r2-20130617_170725	A6140L122	Inbreds_r2	20130617	170725	24.1	48.5	NaCl	0.0708573498759305
Inbreds_r2-20130617_173334	A6140L122	Inbreds_r2	20130617	173334	24.25	48	NGM	0.101087880952381
Inbreds_r2-20130618_095254	A6140L110	Inbreds_r2	20130618	95254	23.15	54.5	NGM	0.0897871908866995
Inbreds_r2-20130618_101959	A6140L110	Inbreds_r2	20130618	101959	23.35	54	NaCl	0.0755908379310345
Inbreds_r2-20130618_114416	A6140L350	Inbreds_r2	20130618	114416	23.75	52.5	NaCl	0.06397965
Inbreds_r2-20130618_130650	A6140L350	Inbreds_r2	20130618	130650	23.75	52	NGM	0.077516417721519
Inbreds_r2-20130709_142611	A6140L53	Inbreds_r2	20130709	142611	26.55	54.5	NGM	0.091715984375
Inbreds_r2-20130709_152323	A6140L53	Inbreds_r2	20130709	152323	26.5	54.5	NaCl	0.0707569511070111
Inbreds_r2-20130731_082744	A6140L84	Inbreds_r2	20130731	82744	22.95	59	NGM	0.10025454787234
Inbreds_r2-20130731_085355	A6140L84	Inbreds_r2	20130731	85355	23.05	62	NaCl	0.0656974174311927
Inbreds_r2-20130731_092209	A6140L355	Inbreds_r2	20130731	92209	23.4	63.5	NaCl	0.063202724137931
Inbreds_r2-20130731_094935	A6140L355	Inbreds_r2	20130731	94935	23.6	59.5	NGM	0.0940770449275362
Inbreds_r2-20130731_101557	GA450L32	Inbreds_r2	20130731	101557	23.55	57	NaCl	0.0546021712328767
Inbreds_r2-20130731_104335	GA450L32	Inbreds_r2	20130731	104335	23.55	56	NGM	0.093085039819376
Inbreds_r2-20130731_111020	GA150L60	Inbreds_r2	20130731	111020	23.3	56.5	NaCl	0.0641495621621622
Inbreds_r2-20130731_113725	GA150L60	Inbreds_r2	20130731	113725	23.75	57	NGM	0.100821902132999
Inbreds_r2-20130731_142132	A6140L14	Inbreds_r2	20130731	142132	23.7	52.5	NGM	0.092599995945946
Inbreds_r2-20130731_144741	A6140L14	Inbreds_r2	20130731	144741	23.65	53	NaCl	0.0586781627906977
Inbreds_r2-20130731_151624	A6140L1	Inbreds_r2	20130731	151624	23.8	53	NGM	0.0926105472279261
Inbreds_r2-20130731_154252	A6140L1	Inbreds_r2	20130731	154252	23.9	53	NaCl	0.0666198339350181
Inbreds_r2-20130731_170719	GA250L50	Inbreds_r2	20130731	170719	24	56	NGM	0.118977728870859
Inbreds_r2-20130731_173330	GA250L50	Inbreds_r2	20130731	173330	24.05	56	NaCl	0.0722685009135201
Inbreds_r2-20130801_085439	A6140L87	Inbreds_r2	20130801	85439	23.2	58	NaCl	0.0666874550561798
Inbreds_r2-20130801_092102	A6140L87	Inbreds_r2	20130801	92102	23.15	58	NGM	0.103460563636364
Inbreds_r2-20130801_112843	A6140L65	Inbreds_r2	20130801	112843	23.65	55.5	NaCl	0.0645500112359551
Inbreds_r2-20130801_115539	A6140L65	Inbreds_r2	20130801	115539	23.9	55.5	NGM	0.0905876950998185
Inbreds_r2-20130801_122251	A6140L126	Inbreds_r2	20130801	122251	24	56	NaCl	0.0646549038461538
Inbreds_r2-20130801_124911	A6140L126	Inbreds_r2	20130801	124911	24.1	56	NGM	0.0863925107526882
Inbreds_r2-20130801_142518	A6140L7	Inbreds_r2	20130801	142518	23.9	54.5	NGM	0.0988062096436059
Inbreds_r2-20130801_145220	A6140L7	Inbreds_r2	20130801	145220	23.8	54	NaCl	0.0638210880614657
Inbreds_r2-20130801_151824	A6140L22	Inbreds_r2	20130801	151824	23.7	54	NGM	0.0897363412969283
Inbreds_r2-20130801_154503	A6140L22	Inbreds_r2	20130801	154503	23.6	54	NaCl	0.0671347688766114
Inbreds_r2-20130801_163225	A6140L11	Inbreds_r2	20130801	163225	23.8	54.5	NaCl	0.0669070547337278
Inbreds_r2-20130801_170044	A6140L11	Inbreds_r2	20130801	170044	23.75	54.5	NGM	0.0926235110803324
Inbreds_r2-20130801_172805	A6140L86	Inbreds_r2	20130801	172805	23.75	55	NaCl	0.0736416264705882
Inbreds_r2-20130801_175347	A6140L86	Inbreds_r2	20130801	175347	23.85	55	NGM	0.0952838538011696
Inbreds_r2-20130802_102056	A6140L83	Inbreds_r2	20130802	102056	23.2	56	NaCl	0.061575941314554
Inbreds_r2-20130802_104923	A6140L83	Inbreds_r2	20130802	104923	23.2	56	NGM	0.0905858026315789
Inbreds_r2-20130802_111943	A6140L29	Inbreds_r2	20130802	111943	23.35	55.5	NaCl	0.0733359
Inbreds_r2-20130802_114538	A6140L29	Inbreds_r2	20130802	114538	23.4333333333333	54	NGM	0.115512676701571
Inbreds_r2-20130802_142418	GA450L31	Inbreds_r2	20130802	142418	23.5166666666667	52.5	NaCl	0.068255805764411
Inbreds_r2-20130802_145232	GA450L31	Inbreds_r2	20130802	145232	23.6	51	NGM	0.107012796210106
Inbreds_r2-20130802_151844	A6140L51	Inbreds_r2	20130802	151844	23.65	51	NGM	0.0985435449251248
Inbreds_r2-20130802_154528	A6140L51	Inbreds_r2	20130802	154528	23.65	50.5	NaCl	0.0665182878192534
Inbreds_r2-20130802_161143	GA150L53	Inbreds_r2	20130802	161143	23.6	50	NaCl	0.0744788709935897
Inbreds_r2-20130802_163839	GA150L53	Inbreds_r2	20130802	163839	23.7	50.5	NGM	0.101726466819222
Inbreds_r2-20130802_174604	GA450L34	Inbreds_r2	20130802	174604	23.95	52	NaCl	0.0699326603396603
Inbreds_r2-20130802_181223	GA450L34	Inbreds_r2	20130802	181223	24.05	51.5	NGM	0.111467636919315
Inbreds_r2-20130803_090402	A6140L99	Inbreds_r2	20130803	90402	23.25	63.5	NGM	0.0724052894736842
Inbreds_r2-20130803_100655	GA150L56	Inbreds_r2	20130803	100655	23.3	56	NGM	0.09318379625
Inbreds_r2-20130803_103400	GA150L56	Inbreds_r2	20130803	103400	23.2	55.5	NaCl	0.0692873870673953
Inbreds_r2-20130803_110014	A6140L34	Inbreds_r2	20130803	110014	23.4	56.5	NGM	0.0943414606382979
Inbreds_r2-20130803_112841	A6140L34	Inbreds_r2	20130803	112841	23.85	56.5	NaCl	0.0730421174588665
Inbreds_r2-20130803_122422	A6140L75	Inbreds_r2	20130803	122422	24.4	52.5	NGM	0.0791713961267606
Inbreds_r2-20130803_125155	A6140L75	Inbreds_r2	20130803	125155	24.35	51.5	NaCl	0.0745444606741573
Inbreds_r2-20130803_140827	A6140L68	Inbreds_r2	20130803	140827	24.1	51	NGM	0.0771978823529412
Inbreds_r2-20130803_143750	A6140L68	B4	20130803	143750	23.9	51.5	NaCl	0.0588381428571429
Inbreds_r2-20130803_150706	GA250L37	Inbreds_r2	20130803	150706	23.8	52	NGM	0.10433176496139
Inbreds_r2-20130803_153644	GA250L37	Inbreds_r2	20130803	153644	23.8	52	NaCl	0.0781848809946714
Inbreds_r2-20130803_160234	A6140L64	Inbreds_r2	20130803	160234	23.65	52.5	NaCl	0.0697933260869565
