exper_data_id	data_id	pop_label	data_group_name	date_str	time_str	exper_duration_s	trackL	n_tracks	mean_nb_tracks	logD	temperature	rel_humidity	location_label	env_label	T12	T13	T21	T23	T31	T32
Inbreds_r2-20120803_112354	G50MOVA1L26_NaCl_B2	GA150L26	Inbreds_r2	20120803	112354	1493.815	444.899287894201	1670	497.372037891785	2.69668136571346	26.35	50.5	Lisbon	NaCl	-1.1018002378704	-2.3512825723918	-0.616918258668633	-3.72475485317073	-0.182214753175562	-1.94758945783348
Inbreds_r2-20120803_114944	G50MOVA1L26_NGM_B2	GA150L26	Inbreds_r2	20120803	114944	1495.551	339.989071038251	2288	520.13939647362	2.71611974941629	26.5	49	Lisbon	NGM	-1.00343146017053	-2.11447425118477	-0.837197855981359	-4.24378126713125	-0.18633814581141	-2.24079212240086
Inbreds_r2-20120803_121547	G50MOVA2L10_NGM_B2	GA250L10	Inbreds_r2	20120803	121547	1496.199	255.385848318999	6902	1178.10072396635	3.07118242287277	26.8	48	Lisbon	NGM	-1.38220645773976	-1.84210934010765	-1.20263654798948	-3.03384460732743	-0.662836520288725	-1.18242571251045
Inbreds_r2-20120803_124433	G50MOVA2L10_NaCl_B2	GA250L10	Inbreds_r2	20120803	124433	1496.182	314.876978417266	3459	727.959211075473	2.86210704565765	26.75	47.5	Lisbon	NaCl	-1.47337146334468	-2.20554708945813	-0.552999331397858	-4.10806661811595	-0.371002836516633	-2.38657920780392
Inbreds_r2-20120803_143834	G50MOVA2L26_NaCl_B2	GA250L26	Inbreds_r2	20120803	143834	1496.347	325.899360093077	3153	686.712829559903	2.83677516120668	26.75	47.5	Lisbon	NaCl	-0.741038608544421	-2.00897907974305	-0.571207368984595	-4.00311357458037	-0.26371738310664	-1.52298176807388
Inbreds_r2-20120803_150804	G50MOVA2L26_NGM_B2	GA250L26	Inbreds_r2	20120803	150804	1497.548	421.388819875776	2020	568.399421019606	2.75465362687662	26.75	47.5	Lisbon	NGM	-1.56501693208926	-2.03654369354264	-0.651450528533581	-3.95237847990989	-0.210872232519964	-1.99278267991071
Inbreds_r2-20120803_153401	G50MOVA1L22_NaCl_B2	GA150L22	Inbreds_r2	20120803	153401	1487.606	652.802702702703	1153	505.968325091601	2.70412332974788	26.7	45	Lisbon	NaCl	-1.46728771063795	-2.47273610857954	-0.285784171676477	-4.24263153309616	-0.107255505651518	-2.76886827453001
Inbreds_r2-20120803_160020	G50MOVA1L22_NGM_B2	GA150L22	Inbreds_r2	20120803	160020	1495.167	562.167774086379	1070	402.309252593473	2.60456002089858	26.55	48.5	Lisbon	NGM	-2.08467625727762	-2.72304658771232	-0.781024505772521	-4.16818795109219	-0.165234039835471	-2.53041623562464
Inbreds_r2-20120803_162618	G140A6L134_NaCl_B2	A6140L134	Inbreds_r2	20120803	162618	1487.623	354.525540275049	1750	417.054385070233	2.62019269189422	26.4	48.5	Lisbon	NaCl	-0.948203301038494	-2.08572507756245	-0.709601319905778	-3.8854369385903	-0.246229392161765	-1.71966694626731
Inbreds_r2-20120803_165212	G140A6L134_NGM_B2	A6140L134	Inbreds_r2	20120803	165212	1497.158	424.567597765363	1723	488.612404936367	2.68896448868536	26.6	49	Lisbon	NGM	-0.888117069288821	-2.03931790500232	-0.62305565812665	-4.89506022060944	-0.165078693907613	-2.41962610257071
Inbreds_r2-20120803_172545	G140A6L261_NGM_B2	A6140L261	Inbreds_r2	20120803	172545	1496.071	336.597222222222	3770	848.202744239931	2.92849967322429	26.6	50	Lisbon	NGM	-1.64688222713085	-2.20734500992556	-0.921698680317493	-3.08181101156274	-0.697982495371808	-1.44785207976054
Inbreds_r2-20120803_175309	G140A6L261_NaCl_B2	A6140L261	Inbreds_r2	20120803	175309	1490.514	259.820713664056	2733	476.406132678971	2.677977343431	26.55	49.5	Lisbon	NaCl	-1.64157291893233	-2.5210482701785	-0.505301114513601	-3.49759060322544	-0.37095086191528	-2.0190065494647
Inbreds_r2-20120803_182031	G140A6L357_NaCl_B2	A6140L357	Inbreds_r2	20120803	182031	1492.517	294.562546816479	2807	553.988375954081	2.74350065225196	26.1	47.5	Lisbon	NaCl	-1.24026832535255	-2.39480608271846	-0.810403699720304	-4.40679420911121	-0.209983096584098	-2.39715809338001
Inbreds_r2-20120803_184640	G140A6L357_NGM_B2	A6140L357	Inbreds_r2	20120803	184640	1495.5	351.901098901099	2186	514.38034249268	2.71128436327915	25.3	48	Lisbon	NGM	-1.52194803094976	-2.33627475248296	-0.735035636000558	-3.89608356349504	-0.200940677908359	-2.16076418836404
Inbreds_r2-20120804_092716	G140A6L271_NaCl_B2	A6140L271	Inbreds_r2	20120804	092716	1469.265	559.074074074074	268	101.977418540462	2.00850401402661	24.85	54.5	Lisbon	NaCl	-2.41884197290015	-2.99653312680718	0.274743179848761	-2.9122130426129	0.480646277229105	-1.97288220925096
Inbreds_r2-20120804_095348	G140A6L271_NGM_B2	A6140L271	Inbreds_r2	20120804	095348	1495.772	376.993377483444	2584	651.269636961528	2.81376083127182	25	54	Lisbon	NGM	-2.00326984372229	-2.43306819412577	-0.806809269960751	-3.25590371583615	-0.377864429553752	-1.59606638516187
Inbreds_r2-20120804_102023	G140A6L156_NGM_B2	A6140L156	Inbreds_r2	20120804	102023	1495.881	230.352020860495	3868	595.636696159919	2.77498144604593	25.2	53	Lisbon	NGM	-1.13135413914415	-1.81336777739545	-1.3313879315566	-4.25823311436391	-0.503852138598667	-1.64825518419749
Inbreds_r2-20120804_104957	G140A6L156_NaCl_B2	A6140L156	Inbreds_r2	20120804	104957	1493.068	323.059363957597	2888	624.884762857111	2.79579993499265	25.35	52	Lisbon	NaCl	-1.18210739539444	-2.38987156939178	-0.680321116039613	-4.12684937011268	-0.194797036811797	-2.27355368673322
Inbreds_r2-20120804_111558	G140A6L107_NGM_B2	A6140L107	Inbreds_r2	20120804	111558	1496.2	390.138927097662	3635	947.837855901617	2.97673405009124	25.5	51	Lisbon	NGM	-1.522568062462	-2.16993481293139	-0.802377614409802	-4.18001859180927	-0.326646069477142	-2.19949370407934
Inbreds_r2-20120804_114138	G140A6L107_NaCl_B2	A6140L107	Inbreds_r2	20120804	114138	1494.401	406.790849673203	2818	767.087692245311	2.88484501464167	25.7	50	Lisbon	NaCl	-1.5486024089254	-2.50652345566589	-0.812312390266315	-4.04422499620758	-0.370477501172276	-2.19046440155132
Inbreds_r2-20120804_120751	G50MOVA2L12_NGM_B2	GA250L12	Inbreds_r2	20120804	120751	1494.81	239.91309255079	5875	942.9221230363	2.97447582536485	25.85	50	Lisbon	NGM	-1.55609182081432	-2.0020363709906	-1.74016534474469	-2.63671521497602	-0.975589319145298	-0.971687540057959
Inbreds_r2-20120804_123413	G50MOVA2L12_NaCl_B2	GA250L12	Inbreds_r2	20120804	123413	1495.749	338.353909465021	2211	500.151090742605	2.69910122026307	25.95	50.5	Lisbon	NaCl	-1.56075429264568	-2.17364087311417	-0.863875555459512	-2.92009236718818	-0.500629870355972	-1.91421529657441
Inbreds_r2-20120804_130019	G50MOVA4L6_NGM_B2	GA450L6	Inbreds_r2	20120804	130019	1494.062	713.010463378176	1342	640.441990930438	2.80647979893671	26	51	Lisbon	NGM	-2.06873754921274	-2.77963869051533	-0.486265978480904	-4.1310845543535	-0.167905210634258	-2.7387080984299
Inbreds_r2-20120804_133010	G50MOVA4L6_NaCl_B2	GA450L6	Inbreds_r2	20120804	133010	1480.974	418.718386346005	2293	648.30392693686	2.81177865223971	26.05	51	Lisbon	NaCl	-1.48898710192799	-2.75912729189226	-0.820067921912763	-4.30159733596558	-0.345363712514761	-2.10653581148161
Inbreds_r2-20120804_153429	G50MOVA4L14_NaCl_B2	GA450L14	Inbreds_r2	20120804	153429	1495.894	276.624847250509	4818	890.957858011967	2.949857162549	26	49	Lisbon	NaCl	-0.955546865544591	-1.99046967651865	-0.915352579712452	-4.18810982161	-0.340523931425641	-2.58654819577253
Inbreds_r2-20120804_160057	G50MOVA4L14_NGM_B2	GA450L14	Inbreds_r2	20120804	160057	1496.298	238.243459302326	3167	504.25586053745	2.70265095434992	26	49	Lisbon	NGM	-0.844522386066726	-1.5964722812696	-1.30512428720057	-3.79073209192679	-0.295953532814562	-1.98748889831721
Inbreds_r2-20120804_162939	G50MOVA4L13_NGM_B2	GA450L13	Inbreds_r2	20120804	162939	1495.988	430.362126245847	1876	539.683038124109	2.73213876869545	25.95	49	Lisbon	NGM	-1.60372032659641	-2.21931259073664	-0.841752900145749	-3.85604365161647	-0.382735276450326	-2.41942427381522
Inbreds_r2-20120804_165938	G50MOVA4L13_NaCl_B2	GA450L13	Inbreds_r2	20120804	165938	1493.191	379.336941813261	2965	753.241904402263	2.87693447271537	25.9	49.5	Lisbon	NaCl	-1.39963771547103	-2.28424536775639	-0.761257478389091	-4.07082656352717	-0.389808807474826	-2.55084025962394
Inbreds_r2-20120804_172614	G140A6L205_NaCl_B2	A6140L205	Inbreds_r2	20120804	172614	1492.871	392.56512378902	1697	446.242853582103	2.64957127410689	25.9	50.5	Lisbon	NaCl	-1.23132913021213	-2.16895185901607	-0.350817198016693	-3.99041802150097	-0.135187147565967	-2.36676231393477
Inbreds_r2-20120804_175205	G140A6L205_NGM_B2	A6140L205	Inbreds_r2	20120804	175205	1495.529	597.46396965866	1672	667.964149989254	2.82475315427248	25.9	51	Lisbon	NGM	-1.87038854247143	-2.46304778986219	-0.463504247762737	-3.71809877768455	-0.1936782422465	-2.26084216904293
Inbreds_r2-20120804_181805	G50MOVA2L7_NGM_B2	GA250L7	Inbreds_r2	20120804	181805	1496.33	251.911049339819	3935	662.467489893399	2.82116457044834	25.9	51.5	Lisbon	NGM	-1.32987003398966	-1.92278303117995	-1.26322591354624	-3.64457457580052	-0.391137666625438	-2.13936517345996
Inbreds_r2-20120804_184451	G50MOVA2L7_NaCl_B2	GA250L7	Inbreds_r2	20120804	184451	1496.815	255.390410958904	4421	754.32234902063	2.87755697515933	25.9	52.5	Lisbon	NaCl	-1.00516980856288	-2.04383353787834	-0.792362481989878	-4.17956431049091	-0.249621865288817	-2.56226885052861
Inbreds_r2-20120804_191133	G140A6L326_NGM_B2	A6140L326	Inbreds_r2	20120804	191133	1492.161	577.3	1094	423.256069552816	2.62660319467086	25.95	53.5	Lisbon	NGM	-1.38260457993926	-2.1386162676402	-0.419342813383444	-3.84915534514235	-0.02230397230843	-2.53803322613654
Inbreds_r2-20120804_194027	G140A6L326_NaCl_B2	A6140L326	Inbreds_r2	20120804	194027	1494.884	327.778298727394	2956	648.152399141457	2.8116771329145	25.95	54	Lisbon	NaCl	-1.2206380592619	-2.22046725480068	-0.711657863645383	-3.98512826357603	-0.330682311474948	-2.24632789784934
Inbreds_r2-20120805_094943	G50MOVA2L4_NaCl_B2	GA250L4	Inbreds_r2	20120805	094943	1497.666	339.795868175111	4380	993.750210398704	2.9972772336142	24.5	54	Lisbon	NaCl	-1.48759144802525	-2.40887163319503	-0.949262456714729	-4.2228352392638	-0.628752724646382	-2.6225928708521
Inbreds_r2-20120805_101540	G50MOVA2L4_NGM_B2	GA250L4	Inbreds_r2	20120805	101540	1495.644	608.571776155718	1743	709.219978711121	2.85078096116715	24.65	52.5	Lisbon	NGM	-1.84335865263226	-2.43294753171749	-0.708891495876671	-4.63240056021918	-0.402742308834493	-3.12300803723369
Inbreds_r2-20120805_104136	G140A6L324_NaCl_B2	A6140L324	Inbreds_r2	20120805	104136	1492.733	480.642857142857	1144	368.354842139504	2.5662663831651	24.75	51.5	Lisbon	NaCl	-1.4359916449865	-2.64183437421912	-0.532513559402585	-4.00268437540083	-0.0755044530037911	-2.31887974920578
Inbreds_r2-20120805_110755	G140A6L324_NGM_B2	A6140L324	Inbreds_r2	20120805	110755	1494.16	532.036750483559	1102	392.397399898861	2.59372612099813	24.85	50.5	Lisbon	NGM	-1.60630206390669	-2.20194147966959	-0.457211462402605	-3.44045262440897	0.070593366432131	-2.15349703834874
Inbreds_r2-20120805_113344	G140A6L135_NaCl_B2	A6140L135	Inbreds_r2	20120805	113344	1494.714	311.244546498278	3535	736.09364190836	2.8669330664804	24.95	50	Lisbon	NaCl	-1.31472122474685	-2.11475455704454	-0.969029978665389	-4.45657699606572	-0.493096019388675	-3.10406160201396
Inbreds_r2-20120805_120043	G140A6L135_NGM_B2	A6140L135	Inbreds_r2	20120805	120043	1495.392	319.124300111982	1932	412.298680089468	2.61521194447689	25	49	Lisbon	NGM	-1.06837448638074	-1.68661460835071	-0.944943237551136	-3.92464811315146	-0.243362530077424	-2.59102445927327
Inbreds_r2-20120805_122702	G50MOVA4L16_NaCl_B2	GA450L16	Inbreds_r2	20120805	122702	1494.778	264.871989860583	3914	693.553804186523	2.84108015820659	25.05	48	Lisbon	NaCl	-1.55393231163414	-2.04066717243315	-0.800123700278895	-2.92151563762983	-0.55406886415843	-1.61118569743788
Inbreds_r2-20120805_125439	G50MOVA4L16_NGM_B2	GA450L16	Inbreds_r2	20120805	125439	1497.216	278.127901234568	4942	918.042612356023	2.96286284011363	25.15	47.5	Lisbon	NGM	-1.3276126111083	-1.67616222071064	-0.977974439977471	-2.54731171648103	-0.710662541649465	-1.09474944590208
Inbreds_r2-20120805_132040	G140A6L290_NGM_B2	A6140L290	Inbreds_r2	20120805	132040	1496.132	323.983993902439	3243	702.2643003596	2.84650059159598	25.2	47	Lisbon	NGM	-1.43474684061627	-2.21132322852556	-1.20716409089736	-3.34999807724366	-0.442878723285385	-1.59390488769143
Inbreds_r2-20120805_134648	G140A6L290_NaCl_B2	A6140L290	Inbreds_r2	20120805	134648	1496.538	292.3316359007	3079	601.447545560658	2.77919775691789	25.2	47	Lisbon	NaCl	-1.19214379720599	-2.26006784506067	-1.0198229824188	-3.86795104736932	-0.364758378844879	-2.00630436844662
Inbreds_r2-20120805_153223	G50MOVA2L22_NGM_B2	GA250L22	Inbreds_r2	20120805	153223	1498.671	444.968933669186	2546	755.93035771143	2.87848178669855	25.15	48	Lisbon	NGM	-1.27534873914474	-1.84863598389057	-0.713829892463383	-3.93445294945939	-0.404725625089741	-2.14082175553474
Inbreds_r2-20120805_155935	G50MOVA2L22_NaCl_B2	GA250L22	Inbreds_r2	20120805	155935	1496.434	408.169907016061	2124	579.34588662254	2.76293792780466	25.1	48	Lisbon	NaCl	-0.751731219835941	-1.80952832393408	-0.485144624257384	-4.50009112924845	-0.259703520066437	-2.64767292218293
Inbreds_r2-20120805_162531	G50MOVA2L21_NGM_B2	GA250L21	Inbreds_r2	20120805	162531	1495.687	387.329131652661	1564	405.019741366183	2.6074761919985	25.15	48.5	Lisbon	NGM	-1.34700787862655	-2.29365401801668	-1.24578760245692	-4.93152414853227	-0.387928037684314	-1.90227111343002
Inbreds_r2-20120805_165324	G50MOVA2L21_NaCl_B2	GA250L21	Inbreds_r2	20120805	165324	1493.778	414.226666666667	1868	517.99893513851	2.7143288669577	25.2	48.5	Lisbon	NaCl	-0.803064626621558	-2.22106782212099	-0.635077687441412	-4.20979828765574	-0.251863751431392	-1.70449254924041
Inbreds_r2-20120805_171904	G50MOVA2L30_NaCl_B2	GA250L30	Inbreds_r2	20120805	171904	1494.587	394.523041474654	2304	608.182118242433	2.78403364687881	25.2	47.5	Lisbon	NaCl	-0.770349545332245	-2.11826308442596	-0.488808567254457	-4.71211534323144	-0.228385321338157	-2.14806152113938
Inbreds_r2-20120805_174503	G50MOVA2L30_NGM_B2	GA250L30	Inbreds_r2	20120805	174503	1496.143	327.308328411105	4401	962.798310948399	2.9835353197143	25.2	47.5	Lisbon	NGM	-1.16279741387971	-1.78441600904132	-0.818264739216815	-4.05219685075153	-0.446961942868176	-1.80302690229581
Inbreds_r2-20120805_181158	G50MOVA1L34_NaCl_B2	GA150L34	Inbreds_r2	20120805	181158	1487.68	387.07486631016	1902	494.875507986882	2.69449596056129	25.2	48.5	Lisbon	NaCl	-0.982938677156961	-2.2278169965824	-0.447734338995711	-4.52653901225599	-0.28427395936305	-2.52472119519005
Inbreds_r2-20120805_183945	G50MOVA1L34_NGM_B2	GA150L34	Inbreds_r2	20120805	183945	1496.514	697.133928571429	1211	564.130497609778	2.75137957887025	25.15	49.5	Lisbon	NGM	-1.81656163455736	-2.2174808339434	-0.493402162825694	-3.81964530964998	-0.210836434018329	-2.3527283079661
Inbreds_r2-20120805_190743	G140A6L251_NGM_B2	A6140L251	Inbreds_r2	20120805	190743	1497.038	261.154326494202	2537	442.57295159895	2.6459848679503	25.15	50	Lisbon	NGM	-1.23506760889681	-2.03998023361851	-0.897750805534771	-2.76813095181433	-0.149607842579121	-1.2854045096751
Inbreds_r2-20120805_193432	G140A6L251_NaCl_B2	A6140L251	Inbreds_r2	20120805	193432	1495.558	319.189929891651	3196	682.107291013599	2.83385269170979	25.2	50	Lisbon	NaCl	-1.14331068450368	-2.07092709570163	-0.844802735847078	-2.98823104154753	-0.296105659809005	-1.50543929634078
Inbreds_r2-20120806_090940	G50MOVA4L24_NaCl_B2	GA450L24	Inbreds_r2	20120806	090940	1494.634	504.091666666667	1186	399.999408996896	2.60205934965402	24.7	54	Lisbon	NaCl	-1.77498362673221	-2.51888894244181	-0.462983974231395	-3.54050052983635	0.0761676540958005	-2.13783557642467
Inbreds_r2-20120806_093655	G50MOVA4L24_NGM_B2	GA450L24	Inbreds_r2	20120806	093655	1495.75	481.093406593407	1323	425.530053099166	2.62893023759152	25.1	51	Lisbon	NGM	-1.64368140597345	-2.19582674799605	-0.604671911448945	-2.83035503697812	-0.00289537374856472	-1.5937987269567
Inbreds_r2-20120806_100347	G140A6L234_NGM_B2	A6140L234	Inbreds_r2	20120806	100347	1496.335	573.296977660972	1594	610.715770460218	2.7858391348893	25.15	49.5	Lisbon	NGM	-1.73909556396941	-2.31917986241236	-0.28295101856967	-3.35468304298629	0.0381083554227558	-2.23962857134281
Inbreds_r2-20120806_103108	G140A6L234_NaCl_B2	A6140L234	Inbreds_r2	20120806	103108	1490.759	587.725694444444	532	209.73884406832	2.32167887015191	25.3	48	Lisbon	NaCl	-2.40117288778865	-3.24123952816607	0.611024986997017	-2.66572703845635	0.774292826839025	-1.65560231835311
Inbreds_r2-20120806_105946	G50MOVA4L29_NaCl_B2	GA450L29	Inbreds_r2	20120806	105946	1495.546	299.96999422966	3578	717.65939620294	2.85591837537562	25.5	47.5	Lisbon	NaCl	-1.35613894567413	-2.31112937931481	-0.960761700810528	-3.8617181874128	-0.607551092490763	-2.37970632550227
Inbreds_r2-20120806_112522	G50MOVA4L29_NGM_B2	GA450L29	Inbreds_r2	20120806	112522	1496.859	1009.83518518519	1237	834.524911213464	2.92143930523464	25.7	47	Lisbon	NGM	-2.25469705541504	-2.64561341617536	-0.529714404706263	-3.67942040125347	-0.321079151708721	-2.83934699367008
Inbreds_r2-20120806_121900	G140A6L273_NGM_B2	A6140L273	Inbreds_r2	20120806	121900	1497.339	252.635949943117	2916	491.997089526239	2.69196253364859	26.05	45.5	Lisbon	NGM	-1.51458199896959	-2.22362241107174	-1.17027563635083	-2.85286453086373	-0.450394885449642	-1.19277068566508
Inbreds_r2-20120806_125104	G140A6L258_NaCl_B2	A6140L258	Inbreds_r2	20120806	125104	1496.628	404.80421686747	1934	523.103506964781	2.71858763161288	26.15	45	Lisbon	NaCl	-1.03573695282286	-2.1896480233741	-0.636639895104408	-3.31267387177968	-0.245901184398939	-1.62767589100339
Inbreds_r2-20120806_131733	G140A6L258_NGM_B2	A6140L258	Inbreds_r2	20120806	131733	1496.153	334.234790874525	3136	700.57026532882	2.84545170038438	26.2	45.5	Lisbon	NGM	-1.50021378340737	-2.20388332615138	-0.976113529523367	-2.67549615385155	-0.434663258553294	-1.29320959183976
Inbreds_r2-20120806_145621	G50MOVA1L39_NGM_B2	GA150L39	Inbreds_r2	20120806	145621	1495.895	629.237529691211	1686	709.203837875909	2.85077107713167	24.6	46.5	Lisbon	NGM	-2.02713348332857	-2.93746946654483	-0.740283017186205	-4.07460734756269	-0.312935922846461	-2.32124547114105
Inbreds_r2-20120806_152241	G50MOVA1L39_NaCl_B2	GA150L39	Inbreds_r2	20120806	152241	1490.078	765.475177304965	483	248.124266406388	2.39466924009257	24.3	47	Lisbon	NaCl	-1.80010376098785	-2.95920945672437	-0.247308037091398	-3.80522487041602	-0.0298416559932467	-2.48967199913028
Inbreds_r2-20120806_155517	G50MOVA2L29_NaCl_B2	GA250L29	Inbreds_r2	20120806	155517	1494.14	219.428782651552	4475	657.196649822438	2.81769534087481	24.3	49	Lisbon	NaCl	-0.633010405741602	-1.97050715261577	-1.16151054035878	-4.49555813550119	-0.542049416983149	-2.14808015255346
Inbreds_r2-20120806_162449	G50MOVA2L29_NGM_B2	GA250L29	Inbreds_r2	20120806	162449	1496.873	332.458077709611	3653	811.337607046964	2.90920160682273	24.4	51	Lisbon	NGM	-1.33001276359922	-1.91574318122635	-1.01638193679319	-4.17367334556297	-0.490273839357057	-2.37296136639015
Inbreds_r2-20120806_165130	G50MOVA4L10_NaCl_B2	GA450L10	Inbreds_r2	20120806	165130	1495.72	217.521256038647	5150	748.960011632547	2.87445863052866	24.35	51.5	Lisbon	NaCl	-1.36713599339969	-1.94457728655036	-1.06554941609475	-2.68814821218572	-0.760493557343263	-1.16888780975089
Inbreds_r2-20120806_171903	G50MOVA4L10_NGM_B2	GA450L10	Inbreds_r2	20120806	171903	1497.242	435.654676258993	2235	650.32119152338	2.81312790626334	24.4	52.5	Lisbon	NGM	-1.59484411556319	-1.94246691527845	-0.798772797101359	-3.03529636364514	-0.460671514723754	-1.34565690442694
Inbreds_r2-20120807_081616	G50MOVA2L1_NGM_B2	GA250L1	Inbreds_r2	20120807	081616	1491.73	738.776315789474	1015	502.676731396644	2.70128878246316	23.55	55	Lisbon	NGM	-1.60411055708497	-2.23180760761528	-0.22320585508806	-3.95028879775054	0.0068232119076947	-2.46100813049902
Inbreds_r2-20120807_084247	G50MOVA2L1_NaCl_B2	GA250L1	Inbreds_r2	20120807	084247	1491.087	542.041265474553	1217	442.404916736938	2.6458199449238	23.75	54.5	Lisbon	NaCl	-1.30210677928666	-2.28036286925012	-0.376565205809835	-3.98938324402346	-0.142667443502998	-2.41035836685808
Inbreds_r2-20120807_090925	G140A6L120_NGM_B2	A6140L120	Inbreds_r2	20120807	090925	1496.857	346.017857142857	2870	663.437622965988	2.82180009634116	23.65	53	Lisbon	NGM	-1.80157504273824	-2.37144676385198	-0.891080991639915	-2.60405286853464	-0.322360614121755	-1.34458356128729
Inbreds_r2-20120807_093536	G140A6L120_NaCl_B2	A6140L120	Inbreds_r2	20120807	093536	1496.605	375.590783410138	2276	571.189206932674	2.75677999251135	23.65	54	Lisbon	NaCl	-1.60620370808023	-2.46040278286581	-0.688078056724549	-2.82801050512436	-0.143446327004849	-1.46014579723254
Inbreds_r2-20120807_100250	G50MOVA2L11_NaCl_B2	GA250L11	Inbreds_r2	20120807	100250	1494.2	298.182998053212	3215	641.586359751758	2.80725512219083	24.2	54.5	Lisbon	NaCl	-1.34981867440853	-2.21638373128377	-1.10295731738558	-3.68579877527312	-0.498557881267843	-2.31705103844263
Inbreds_r2-20120807_104454	G50MOVA2L11_NGM_B2	GA250L11	Inbreds_r2	20120807	104454	1495.632	716.330472103004	1065	510.079988118534	2.70763828526383	24.8	53.5	Lisbon	NGM	-2.18116848223187	-2.78874071296551	-0.667661355794371	-4.06307530595148	-0.225781458692718	-2.7168721846055
Inbreds_r2-20120807_112137	G50MOVA1L27_NaCl_B2	GA150L27	Inbreds_r2	20120807	112137	1493.889	258.645255474453	1671	289.309461344056	2.46136263669785	25.15	53.5	Lisbon	NaCl	-1.35095351951707	-2.05487405096145	-0.356922194002567	-3.09565151189339	-0.188170152385156	-1.89600751587351
Inbreds_r2-20120807_114731	G50MOVA1L27_NGM_B2	GA150L27	Inbreds_r2	20120807	114731	1497.173	279.536857781087	4091	763.829754599119	2.8829965720872	24.95	51.5	Lisbon	NGM	-1.73031087373319	-2.16523330341863	-1.00796032787446	-2.85957857031441	-0.592324357245821	-1.47926729419006
Inbreds_r2-20120807_121323	G50MOVA1L17_NGM_B2	GA150L17	Inbreds_r2	20120807	121323	1496.2	520.038160469667	2236	777.172387922855	2.89051736219825	24.6	50	Lisbon	NGM	-1.88304782156212	-2.72877180291062	-0.834709199119158	-4.93347672986705	-0.256087364520534	-2.86640757939656
Inbreds_r2-20120807_124251	G50MOVA1L17_NaCl_B2	GA150L17	Inbreds_r2	20120807	124251	1496.698	286.109857773418	3995	763.687050964728	2.88291542679189	24.2	50.5	Lisbon	NaCl	-1.29033987901497	-2.83628206761846	-1.14256714453769	-4.73602674736667	-0.412017308261822	-2.1680811904238
Inbreds_r2-20120807_150700	G50MOVA1L3_NGM_B2	GA150L3	Inbreds_r2	20120807	150700	1497.056	341.029097963143	3087	703.218066266206	2.84709001960117	24.55	54.5	Lisbon	NGM	-1.97436426041284	-2.8785688820637	-1.130097018276	-2.60055438490558	-0.400635662131579	-0.913854644514867
Inbreds_r2-20120807_153450	G50MOVA1L3_NaCl_B2	GA150L3	Inbreds_r2	20120807	153450	1495.243	404.633214920071	2801	757.988925539942	2.87966286049745	24.5	54.5	Lisbon	NaCl	-1.93154172295128	-3.12080694200205	-0.742915131810458	-3.11828680589749	-0.254697547981833	-1.38530989636496
Inbreds_r2-20120807_161331	G50MOVA2L28_NGM_B2	GA250L28	Inbreds_r2	20120807	161331	1497.206	196.358934169279	7113	932.871694840978	2.96982191592834	24.2	50.5	Lisbon	NGM	-0.984777986139293	-1.83097665502432	-1.45481902187166	-4.43772688050773	-0.621412822462405	-2.07982753605858
Inbreds_r2-20120807_164221	G50MOVA2L28_NaCl_B2	GA250L28	Inbreds_r2	20120807	164221	1495.606	249.270179841071	4910	818.341583959717	2.9129346203749	24.1	54.5	Lisbon	NaCl	-1.07579409288829	-2.2476988598203	-1.00336298351534	-4.56676694894092	-0.438693403619849	-2.71501553739171
Inbreds_r2-20120807_170823	G50MOVA2L3_NGM_B2	GA250L3	Inbreds_r2	20120807	170823	1494.241	380.334945586457	1700	432.707580301288	2.63619450336647	24.35	58	Lisbon	NGM	-1.60338739658942	-2.43504597652507	-0.95904291575512	-4.18556959170313	-0.195938819924765	-1.98214688998599
Inbreds_r2-20120807_173411	G50MOVA2L3_NaCl_B2	GA250L3	Inbreds_r2	20120807	173411	1492.737	341.265278710544	2882	658.874626437067	2.81880278299062	24.8	55.5	Lisbon	NaCl	-0.825412108421022	-2.17935733936661	-0.545702058204011	-4.41645337500889	-0.167964290026051	-2.27911622828882
Inbreds_r2-20120807_185553	G140A6L63_NGM_B2	A6140L63	Inbreds_r2	20120807	185553	1497.206	557.678624813154	1708	636.19508015655	2.80359030628482	24.3	52.5	Lisbon	NGM	-1.85688113546744	-2.37979171462997	-0.546677258264885	-4.29266608373459	-0.161345191265662	-2.77808947928293
Inbreds_r2-20120807_193232	G140A6L63_NaCl_B2	A6140L63	Inbreds_r2	20120807	193232	1494.867	278.067147613762	4128	767.868436021139	2.88528681585882	24.6	55.5	Lisbon	NaCl	-1.40868199366209	-2.29828243705068	-0.860221958144094	-4.15548503529069	-0.326729329773231	-2.15908441372869
Inbreds_r2-20120808_101037	G140A6L123_NaCl_B2	A6140L123	Inbreds_r2	20120808	101037	1495.668	494.277397260274	1040	343.691576707321	2.53616888845274	24.6	57	Lisbon	NaCl	-1.60529089117428	-2.65204843487249	-0.531130169861476	-3.92192206204587	-0.0348769357075498	-2.35852286058138
Inbreds_r2-20120808_103947	G140A6L123_NGM_B2	A6140L123	Inbreds_r2	20120808	103947	1495.971	594.23660130719	1685	669.323585285152	2.8256361287219	24.8	54	Lisbon	NGM	-1.96474373977252	-2.60775492949693	-0.600399442069176	-3.58548429023136	-0.130278756807801	-2.16111539315026
